iteration,gradient_norm_on_full_trainset_avg,piA_I_minus_Binf_y_norm,g_bar_norm
770,0.009659445495515544,0.01031637702733847,0.036806657389014896
771,0.009637214130930032,0.01162576950704427,0.03806330691717421
772,0.009608296819522872,0.01133275657823659,0.04133570008138152
773,0.009578636534772235,0.010130014527588342,0.04093714871389184
774,0.00955855071520885,0.011717528688187692,0.03842626984995388
775,0.00953565392046518,0.011487690535500082,0.04137783997751615
776,0.009520762139428197,0.01074097085853501,0.04025661985759295
777,0.009500978376881523,0.010416176476781816,0.0402323834669561
778,0.009489992759015995,0.01057677768522095,0.039049487938046204
779,0.009470763215906505,0.010450072052377076,0.04204241311294963
780,0.009452940226769416,0.010790826541994324,0.03542095828261021
781,0.009431009943679297,0.010976303213598437,0.037910044128325174
782,0.009393196846525823,0.010794138006376257,0.04137962260529942
783,0.009372827020392403,0.010581972308611114,0.03752863923876336
784,0.009353590641168833,0.0105647574827606,0.038220101952387495
785,0.009333499277146624,0.011430354814545976,0.03938711951959541
786,0.00931087181918617,0.011440499608091143,0.03896682765295317
787,0.009313716075503353,0.01158244250535322,0.03725937614693118
788,0.009285102540792645,0.010474931794679385,0.03957139075594045
789,0.009242411564356689,0.01088672280757974,0.03788187342145884
790,0.009216751468002618,0.011597758109941503,0.03704609299991822
791,0.009190116377828402,0.011882506058875014,0.04443166127569775
792,0.009151047907752324,0.010728753510216077,0.037306336783454616
793,0.009122507895041675,0.011559834739834511,0.03954126719385379
794,0.009103857379602643,0.010951322834305223,0.039129928985361905
795,0.009090726252293447,0.010991005968623223,0.03885931005025249
796,0.00906182209778579,0.009966385404507932,0.03553726020521908
797,0.00905066632722606,0.011132355747743041,0.036765107024832516
798,0.00902789530247545,0.010859721482920606,0.040677146073648876
799,0.008994058252849579,0.01118385683373834,0.03768609757995538
800,0.00897743497700826,0.011268358833561832,0.04039204939875603
801,0.008956535665477964,0.011169807421004875,0.04012758964745396
802,0.00894786228893483,0.010626082530627851,0.03733950962557224
803,0.008919497765954226,0.011269236281772958,0.03728542168758513
804,0.008903627159315426,0.01206310638257512,0.03951355028172903
805,0.008890683695548815,0.011979586381901988,0.038262377534029585
806,0.008879151439862214,0.011480541888879068,0.03845875103412792
807,0.008850529158487762,0.011020866100999577,0.03764615949563946
808,0.008846963776214401,0.010459844407598482,0.040391133960747984
809,0.008828926665063278,0.011121726576740185,0.04132090628708932
810,0.008811875800255478,0.011767984181951732,0.04268286759806176
811,0.008783804991835497,0.01049579538303537,0.036482821330807144
812,0.008762023620186535,0.012159241501256265,0.036814276059858805
813,0.008750417257450632,0.011967607078881556,0.03779874626053404
814,0.00873210536247876,0.011107770250792699,0.04233477820863114
815,0.008717726581560486,0.009986391178724702,0.040804348424818636
816,0.008688636003787335,0.011294891663545737,0.04044482530768532
817,0.008653987812043205,0.011238446301391578,0.04098499323416633
818,0.008630183715279696,0.011184094700006295,0.04137281912277031
819,0.008601618810386128,0.011569364712728906,0.03790461004574992
820,0.008587856721983192,0.011387567963142688,0.038490524616672316
821,0.008572938333127625,0.010898688091782783,0.04195210862709118
822,0.008533174712777166,0.011413611209914614,0.040897136623345515
823,0.008498717147374978,0.011890233147181508,0.04048489542806453
824,0.008478040969922222,0.011305771883818644,0.039588007892233865
825,0.008459444831425786,0.011332061020665026,0.03772416181343964
826,0.00842806845914037,0.011424499549035304,0.03988581703770147
827,0.008409123769954374,0.011647108208242617,0.03589409937100675
828,0.00838607702954738,0.011181729522437348,0.03807064301114426
829,0.008382243953682669,0.011122765890561942,0.040212659038418946
830,0.008363733716132388,0.011764246308544548,0.036246164414092494
831,0.00833241658709458,0.011020653550700893,0.03593408997647309
832,0.008295199727927357,0.010469078019088801,0.03765458691489591
833,0.008266761920175326,0.010660199563339814,0.044098532164931134
834,0.008240196002241242,0.010489175472626922,0.04099759358896241
835,0.008212435034299425,0.010930925609330613,0.0369975211021931
836,0.008184477761694023,0.010805253433153878,0.035522838433129186
837,0.008170177056541845,0.011668416903502258,0.03707207889486347
838,0.00814748999961341,0.011273332341573792,0.03740614066024006
839,0.008118320358144493,0.012007337333785048,0.03589457388398212
840,0.008096314493250278,0.010631965453117433,0.038182562368214955
841,0.008082966166717139,0.010782220506601973,0.035435342933827864
842,0.008085559463999362,0.010885178192239879,0.03916922401026377
843,0.008063185563197153,0.012061266517889292,0.03807436049829912
844,0.008054425298603961,0.011823801936805751,0.035828192740954355
845,0.008037566682343334,0.010510571671994887,0.03467817337987346
846,0.008023328936203175,0.010708736720063127,0.036506326697522365
847,0.008002420926159647,0.011313459977032658,0.0377659191690969
848,0.007973923244105906,0.011507943014940335,0.04108671266689022
849,0.007944503317094813,0.011159380144503406,0.03670029280783442
850,0.00791859661837105,0.011132428346978028,0.03970131754964394
851,0.007895979932022467,0.010386210971160515,0.03832360422716021
852,0.007880870006630802,0.009578900733123868,0.03809131642869731
853,0.007860495520677784,0.010676823674391375,0.039918586769778566
854,0.00784521629096746,0.010507326442882655,0.03954249902371655
855,0.0078279424202912,0.011081545497059433,0.03775953447628847
856,0.007820794222073654,0.010567897519194704,0.038691410239046466
857,0.007797715584344131,0.01149551996939667,0.038700934552242924
858,0.007788865810807413,0.011006592018923834,0.036443687892826086
859,0.007752743630282213,0.011197323943182269,0.0385117958388059
860,0.007738463143732907,0.011130965494215335,0.037870877574729574
861,0.0077272574637610916,0.011044781742359672,0.03822236094016181
862,0.007720759791453012,0.010621647732112766,0.03948855520519077
863,0.007694064755620007,0.01056651053629642,0.03509485842311503
864,0.0076788852351862,0.011305757830659652,0.03781770712843021
865,0.007667911715853734,0.010697974006426188,0.03513183805854707
866,0.0076484429985396825,0.011507897200414502,0.03969582545174116
867,0.007637045885492327,0.01048911521632813,0.03549224053051604
868,0.00762679133498184,0.00981946138648533,0.04016392878716459
869,0.007609116098536916,0.010964302771675363,0.03770175412410313
870,0.007597684346327432,0.010855158352097452,0.03835005947064345
871,0.007591909324896995,0.010819867673549501,0.040671686108302844
872,0.007567480270948038,0.010489350086132946,0.03339872043347165
873,0.0075545787193602955,0.010280633492542133,0.035547510352369804
874,0.007537569515624539,0.010860225855625901,0.04122427170603468
875,0.00751478580792984,0.011038775167639018,0.03559947414073193
876,0.007503710012851732,0.011260834650423237,0.03743222675920636
877,0.007489195671520829,0.010446912389289192,0.038237721810356576
878,0.007473456970444925,0.011436311111593269,0.036189529741026516
879,0.0074552458201808305,0.010758958272579233,0.038552822308275114
880,0.007434095909424709,0.011880307907932817,0.03890059495560001
881,0.007408247809112099,0.010152796726715405,0.04001396187840491
882,0.007381870389285211,0.010934512989810857,0.03812249686084128
883,0.007369709124427287,0.010851584843268303,0.03562099411863788
884,0.007347883163820792,0.01100724117776885,0.041516802671911116
885,0.0073471546200978306,0.011053408086032385,0.03799847096247673
886,0.00731545996071582,0.012074839673209133,0.0361497415717592
887,0.007308232464793021,0.011196626676262407,0.037057930902629
888,0.00728934767972079,0.010848329042179795,0.0387863660762557
889,0.007270203986491428,0.010896014897947382,0.03901118998685643
890,0.00725435953063744,0.011316376388729463,0.03722445904302053
891,0.0072359940704189215,0.011001999588337667,0.04063680559258931
892,0.007211589943980494,0.01112147762725873,0.0378516291886956
893,0.007182984643169616,0.010729948392239194,0.03933588095317399
894,0.007167354511016749,0.011169470711987753,0.03774486915834491
895,0.007149485294363668,0.011412259616827491,0.036259783490832406
896,0.007125882421725879,0.012030001310430855,0.038546219991463314
897,0.0071112182654500785,0.01125606792312179,0.03982669732248094
898,0.007098623103661742,0.010559124396313433,0.0427885026003318
899,0.007084078592835373,0.011583912197122775,0.03984127830836105
900,0.007055796008112322,0.012456442414918042,0.03810640473420647
901,0.007052142501040776,0.011659204878913754,0.03605438820339944
902,0.007036272049060316,0.011620514028444193,0.036537799309790085
903,0.00702237802009153,0.011659157126929092,0.03768857022720252
904,0.007013095477317208,0.011662079454605975,0.040697855225076296
905,0.007004240019335117,0.012202728721735251,0.03629999891894775
906,0.006981705277866702,0.011827665316932951,0.03993725718465866
907,0.006954433221192222,0.011758969221054724,0.03617751017419374
908,0.0069432107079877015,0.009749117311880313,0.03879434838315314
909,0.0069281316541631695,0.011311395097186998,0.036602171434956775
910,0.006919521509040218,0.011426244817048832,0.036839418005624715
911,0.006915052391278913,0.010918136270358833,0.037802323103525826
912,0.006891203378804084,0.009702341480442325,0.03785383627903421
913,0.006881413974063317,0.011525369047104725,0.037328690047169946
914,0.006864219838784535,0.01043582646314596,0.041112424703701675
915,0.006849952041210666,0.01098954641128429,0.03888888897632184
916,0.006846741285160144,0.011050782639123385,0.03603557953924928
917,0.0068431571596863985,0.011371408386598654,0.03982250350715251
918,0.006829076240862289,0.010100136866263789,0.03614732391479988
919,0.00681202182375838,0.011107274500414535,0.03692746245469961
920,0.0067930200447734596,0.011526083133955518,0.04043834701503657
921,0.006775212354496599,0.011070363478723028,0.03649861333999223
922,0.006753665656734629,0.011838755663267888,0.03565236148174432
923,0.0067348846326273915,0.010756959119328705,0.04015563861438119
924,0.006708412032941336,0.010386922468477477,0.03477333453114797
925,0.006693631074691041,0.011838705658719773,0.03767475477266933
926,0.006684928148857602,0.010514856803040307,0.037700943387155746
927,0.006672382827107618,0.010606446338241888,0.04021829096917611
928,0.006653065956305148,0.011117325500462353,0.034504010611405386
929,0.006631100701027797,0.011102798097580812,0.03895051619817056
930,0.006604797549225563,0.012012809579146317,0.03485570159649111
931,0.006602328015099366,0.011413081879600395,0.03691486503566935
932,0.006572183569437404,0.011054112574043274,0.0392691162226926
933,0.006563935815231436,0.010895123508858032,0.040570252923065805
934,0.006551900418252139,0.011860743615268027,0.039434027407574616
935,0.006539081550178923,0.010415234266586205,0.03749007404214534
936,0.006522369525486989,0.011322876226005262,0.037493339369716175
937,0.006506672072005981,0.010700256377777936,0.03698961342317982
938,0.006482299349519952,0.010682902671827267,0.039799506021803974
939,0.0064656241165398694,0.010984027870687599,0.03949970646474253
940,0.006438182594518453,0.011191829369592825,0.03570779662778771
941,0.006427027638852603,0.010564113791919036,0.03872396863743437
942,0.006427591256917407,0.011352685575134424,0.038236341904439475
943,0.006415489388770462,0.011071858376054547,0.040284993496757834
944,0.006398737934607862,0.011539406196472483,0.0426904744326458
945,0.006405537819401702,0.011399904947723097,0.03757475785896465
946,0.006407625708215658,0.009878795844373605,0.03719562678500761
947,0.006400935358374814,0.011108022228874739,0.03581091080995987
948,0.006391631527505014,0.011111556266044029,0.0395664873459483
949,0.006385653134392382,0.010035644777596992,0.03802340632450173
950,0.00636830952562399,0.01046727530935827,0.03728836514175365
951,0.006362725855618752,0.011098642658001534,0.0383579490530887
952,0.0063580295862346895,0.010609269585596826,0.03894126017253266
953,0.006354928616371038,0.009761151561860786,0.040096338138800265
954,0.006357672250144339,0.010716482748836737,0.03585621707234321
955,0.006334962631351129,0.011081460271631472,0.03828419557585426
956,0.006298366852295298,0.011128557531091071,0.04029278371061046
957,0.006291270456467145,0.011728962398291829,0.03376883906269945
958,0.006285100192295516,0.01092094007021455,0.038966666609806
959,0.006264507872413878,0.01188613428407118,0.03645620840709113
960,0.006234897332682799,0.010742973486209024,0.03831983775072954
961,0.006208875910216403,0.012125556730459883,0.03736795478097972
962,0.006193692171819025,0.01193469446049572,0.039771631351801215
963,0.00617052009293335,0.011358889807568757,0.03991579476992309
964,0.006153786003632063,0.010762014469175485,0.03995438403732241
965,0.006144488884452576,0.010520401415941601,0.041734340139567255
966,0.006133028640895346,0.010560930817251214,0.041277488074573696
967,0.006119660364401734,0.01113592365896823,0.0395532267956699
968,0.0061072642275250425,0.011037447967402341,0.03433414427040677
969,0.006104317218678591,0.010328601687553927,0.03846760461063747
970,0.006083388786809662,0.010961137643793546,0.036845192196990804
971,0.00606148674380361,0.01063023535828486,0.036442454758454694
972,0.006058309550910963,0.010750767362938616,0.0375697948115732
973,0.006034834713994904,0.011335755485207065,0.036937101460045446
974,0.006024565661675764,0.010021367204000767,0.036082300699439726
975,0.005997012923237442,0.010895087782025178,0.039265749544018375
976,0.005968530574809321,0.011894440207435329,0.038428940420798405
977,0.005951749434893608,0.01152025146348039,0.03553277245729588
978,0.005944487666671996,0.011861789984658075,0.03512692919968337
979,0.005926333288008409,0.011801256527042517,0.03881339299223071
980,0.0059259472628276,0.01208831153574206,0.03906648464136344
981,0.005911082756540782,0.009675751022731303,0.041836907764343595
982,0.005905307377404042,0.011394661037191015,0.03867233056946572
983,0.005889258361502505,0.011537587261243602,0.03865883001180178
984,0.0058618272139214144,0.012017481685211459,0.03711868329405611
985,0.005870172799147193,0.01165623004891217,0.03566802168950838
986,0.005843804902765623,0.011372627204834678,0.03638460954031801
987,0.005840211825992067,0.011591331941249651,0.036813312063322876
988,0.005819715252299795,0.011748515877414281,0.03834296539856377
989,0.00580645686702342,0.010540665266617826,0.03879007594588748
990,0.005805310462645706,0.01190606591699932,0.03542056867677683
991,0.005792446155138278,0.011710351270083002,0.03669883632236749
992,0.0057913266085980785,0.011477506570137389,0.03151457352472657
993,0.005769823874833203,0.010313924400327102,0.038569529650742694
994,0.00576180732917338,0.012019161490780467,0.03682254322119262
995,0.005756518490867968,0.01083674401186918,0.03716408380499228
996,0.005756592354258872,0.01036765148597887,0.03780465715625563
997,0.005754195895033911,0.011253941685172722,0.03815549685798065
998,0.005733301869430499,0.01118350489172992,0.0431641422065573
999,0.0057216634292519535,0.011119496439733546,0.03717543867552876
1000,0.005717536549273235,0.010262728809054173,0.03479852037253723
1001,0.005704018587260123,0.010998874670261897,0.04074883916715958
1002,0.005682044591937609,0.01050561317278718,0.0391170679492839
1003,0.00566006049752373,0.010141035219321479,0.04130984875807573
1004,0.005641212997445607,0.01050091752123561,0.03938563466777289
1005,0.0056223758118885605,0.01259615159623097,0.03976408386140431
1006,0.005610806257848622,0.011035794066939667,0.03825002676299129
1007,0.005587617062105983,0.011459397292503833,0.041244518591079034
1008,0.005573431254817172,0.010351288371047743,0.035530150855242096
1009,0.005563593786902894,0.011006440092489416,0.041043496224103485
1010,0.005555607363787257,0.011318523638562058,0.03680598847201353
1011,0.005546333026819636,0.011465834403042401,0.0370345271505019
1012,0.0055409540458812535,0.010415000559235828,0.04019428139718891
1013,0.00552254054123222,0.010747439343764332,0.03947597539452072
1014,0.005531433670843975,0.011473342078935543,0.039150383102650156
1015,0.005527639648207653,0.010301017893170464,0.03479657298933304
1016,0.005527407546776422,0.01078902030749759,0.03825008798527712
1017,0.005500197458411263,0.011640014162687432,0.03575940537094826
1018,0.00550439415996066,0.010771218388187688,0.04053264580175225
1019,0.005478274971064241,0.011284361436739297,0.03863154651765229
1020,0.0054737153076683965,0.010827343514074775,0.03792054304162076
1021,0.005466977537725273,0.010982032847483461,0.03924434073095208
1022,0.005447724002661568,0.01140842225672473,0.03863678509600589
1023,0.0054310329409537235,0.01122388624371599,0.04133131438433996
1024,0.00541695368177276,0.009958963845244306,0.0381714882335637
1025,0.005413954487126879,0.01080702224994116,0.04032185975822399
1026,0.005401528757982306,0.010794988609726847,0.03612897799119438
1027,0.0053908242284720475,0.011065168030135897,0.03986537441882268
1028,0.005385109154822622,0.010654047085440136,0.037814772522659815
1029,0.005381692862319963,0.010727848620668593,0.03853325779989615
1030,0.005380988306453659,0.011068026935426795,0.038985337043350984
1031,0.005363408351241323,0.010585216928166451,0.03566180167378642
1032,0.005340389256638314,0.011756113694268908,0.03582145821010163
1033,0.005325717010154121,0.010666627795002982,0.03818122535327085
1034,0.005329870116455827,0.010121356122343158,0.040174757042671184
1035,0.005298169613124215,0.010787709832587599,0.03899826458847632
1036,0.0053056053016766695,0.011074660803258408,0.03830156027066015
1037,0.0052841442872402986,0.010857666293945661,0.036492032363834664
1038,0.005268771985523404,0.010660226102918552,0.03635919501428127
1039,0.00526269777002084,0.010811991172300018,0.03499351966938818
1040,0.005242405709812588,0.010515265967905543,0.03619035784436405
1041,0.00523185699175739,0.00983773653153891,0.03690493113777299
1042,0.005218689323023491,0.010369613043956125,0.03921800098460361
1043,0.005215707911248634,0.011585409373302689,0.03994012547442962
1044,0.005184016605598891,0.01148104102233696,0.039453075357109464
1045,0.0051689108177609844,0.010438113750358562,0.03546139763268094
1046,0.005154547070240333,0.010790110051724483,0.039535126874324776
1047,0.005136388031695966,0.010240226622807772,0.03373837091940275
1048,0.005127718531165702,0.01124861182222597,0.039318446744394706
1049,0.005105156996098691,0.011609651011227354,0.03689994903281452
1050,0.005103704142465285,0.010248373128508546,0.035456076344792045
1051,0.005080177483323006,0.011168112474354022,0.04227617805476715
1052,0.0050803821622859065,0.010903728220367748,0.036323084033346574
1053,0.005062167215180794,0.01168486595288072,0.036970356215936154
1054,0.0050565632610977095,0.011164467980575582,0.03903169326849894
1055,0.005055184962804182,0.01155111281521973,0.03878146139239104
1056,0.005045691342703092,0.011046511298291675,0.0363550433918189
1057,0.005037915202216696,0.010295895099771482,0.03693170500162028
1058,0.005021418477743755,0.011638745566005507,0.03880684140740501
1059,0.005020848708485036,0.010363214252340394,0.036835047291526785
1060,0.005009802733087372,0.010962775455122933,0.037964316392965526
1061,0.004998368527438601,0.010973087715501414,0.03477627717399705
1062,0.004985235854472071,0.010989777391350848,0.03520430136656119
1063,0.004958039693469014,0.011053113168890391,0.041295806269249793
1064,0.004954475543219021,0.010947211757369981,0.03756673626841743
1065,0.004949655476528108,0.010792560540573771,0.03786760935867484
1066,0.004923281979397188,0.010895736672349752,0.03661487580642721
1067,0.004917084049512324,0.010013791222019211,0.03639660119376957
1068,0.004892049087905896,0.01133936158456429,0.03895364000071031
1069,0.004889034168121577,0.010989125014738055,0.038186070950710096
1070,0.004880328526645006,0.011783337598468831,0.0401470108263156
1071,0.0048813476006559445,0.010218894512995905,0.03834660082278134
1072,0.004889950959085968,0.011560970449833676,0.04270393804042964
1073,0.004877875357684661,0.011412354141241721,0.03841328497103723
1074,0.0048567322253422335,0.010776515897689012,0.03462632916907671
1075,0.004865891261928677,0.010544620418995084,0.039298623729296656
1076,0.004865290593397473,0.010321594375154532,0.03601455582435418
1077,0.004850735450034785,0.01058207599912945,0.040976979639449185
1078,0.004837279269623263,0.010916527760251087,0.03807475344212151
1079,0.004816387486919878,0.010353806451895722,0.034745870227083454
1080,0.004810402109830109,0.010871576803744069,0.040642702987199644
1081,0.004805764160044861,0.010636908895732707,0.03749469963392512
1082,0.0047928821407877235,0.010677505728388981,0.037492652612597474
1083,0.004785212941390091,0.010613944140153053,0.03757938914593662
1084,0.004770742731140347,0.01116934198289673,0.038995262484353234
1085,0.004767154920708043,0.011524533466730352,0.037205816764537394
1086,0.004764197703595483,0.011708392065833769,0.037910865869752584
1087,0.00474999282064505,0.011873672504190736,0.042484654655054695
1088,0.00475089907144689,0.012083641147784966,0.03690880133365978
1089,0.004765152155607357,0.011180251718053993,0.0360538335884463
1090,0.004753466422814344,0.011197816067549804,0.03770512715188036
1091,0.0047246222230060905,0.011940745112950969,0.036645277226146133
1092,0.004710258016340588,0.010682409505327409,0.03758924991341796
1093,0.004703949613427065,0.0102239474385163,0.03814883944594977
1094,0.004690144719951714,0.011138267924988827,0.04062356179590467
1095,0.004672743662485158,0.010639113488925387,0.038039581390479825
1096,0.004656965708822326,0.010532970314494164,0.03691208650669265
1097,0.004659154607520691,0.010147372897473639,0.03563659734464959
1098,0.004656010992073802,0.011301363935930366,0.036528199908077943
1099,0.004660518503259266,0.01081842396512718,0.03684295765688137
1100,0.004634071101793929,0.010859409589413418,0.035621167557876324
1101,0.004623574063133355,0.009913766357724417,0.03781446118499583
1102,0.004619235855439518,0.010715636157427436,0.03817426679381118
1103,0.004606565110541064,0.012309643459262743,0.042909109070323345
1104,0.004588191627374468,0.011689235214436093,0.03729016039998749
1105,0.004577610110528591,0.01178798226042008,0.0378526187908505
1106,0.0045634107765730025,0.010670511758435596,0.040233945614976174
1107,0.004560153663268576,0.010550317708193053,0.035552194057101486
1108,0.004529000788603444,0.011359188502680969,0.039535645705811175
1109,0.004520420233333674,0.010973069324121171,0.03675175169164563
1110,0.0045031142005164055,0.010560738115700066,0.040598967018271245
1111,0.0044965846592785715,0.011026378258621773,0.03632205389106995
1112,0.0044870770982515466,0.012113222790559366,0.036159591463957357
1113,0.004480764103572747,0.012071910650057634,0.04094355686465813
1114,0.004466231081399149,0.011222538846915289,0.03867107025139618
1115,0.004454243326078966,0.01140171623819578,0.04045089825824734
1116,0.004449018818616294,0.01217044675233903,0.03862388600570323
1117,0.004462174298841838,0.011293217921377805,0.0386015483421582
1118,0.004480082486325929,0.01156340624483417,0.04045335857828099
1119,0.004454820915886096,0.009793056885104668,0.03585072543986244
1120,0.0044437238580871865,0.011374143905545708,0.03720081284407335
1121,0.004442945996780939,0.010871290756368005,0.03719480461223747
1122,0.004445206383250685,0.011332254150007973,0.03763843866394905
1123,0.0044529711769872886,0.011157638893367234,0.041262042567512466
1124,0.004447270450001145,0.011480716723126266,0.03738697865606181
1125,0.004423689106948512,0.012850301378017303,0.04249988667934464
1126,0.0044031496217007676,0.010881753238237837,0.03626414497474709
1127,0.004399068874612038,0.011258987475527974,0.03989091879267696
1128,0.004409807362827735,0.012348512550064288,0.03841027272754179
1129,0.004398104097601426,0.011076207808192805,0.03558956779238256
1130,0.00437291896445295,0.01154339905534061,0.03945393803994991
1131,0.004371100435591277,0.010740148163948502,0.036174891104905293
1132,0.0043524604399464975,0.011325830535141166,0.04204707181048778
1133,0.004376779384604403,0.011954848631562275,0.035990697143798316
1134,0.004368710019576743,0.010953586128501008,0.038255391647763134
1135,0.004345733550292675,0.010406945189986912,0.03643793316523082
1136,0.004323704008633806,0.010982269714509605,0.03751504835358764
1137,0.004307451210838968,0.010690803350019299,0.033955176348017625
1138,0.004297418210678508,0.011237309630099062,0.03872164770862952
1139,0.004298727143649072,0.01138643498287757,0.03526176616785054
1140,0.0042862983315073155,0.010282936030788527,0.037134279764521175
1141,0.004271674080484461,0.011208622335007187,0.04090989292594135
1142,0.004268217344442044,0.010994839191877045,0.038851109276337684
1143,0.004263933378694364,0.011629915986864942,0.03568304598532607
1144,0.004242335001664738,0.010516478988853283,0.035338269191772964
1145,0.004208949340361325,0.010671071471504971,0.0382991894191326
1146,0.004201081726610329,0.011043774359833414,0.039865027000976515
1147,0.004192411738867375,0.012025857859189758,0.03799413025305144
1148,0.004193972101495929,0.012089777938500426,0.041107332323247904
1149,0.004206155232369849,0.011698224709828915,0.03797983172397238
1150,0.004204718813729034,0.011129516189520247,0.0363124909306979
1151,0.004219360364483898,0.010454075082299463,0.03660745159006058
1152,0.004227797737832823,0.010682280822029714,0.040996199173278
1153,0.004226272334727818,0.010892482176994348,0.03919658450544315
1154,0.0042294913366905836,0.011368749345318617,0.03953614791721545
1155,0.004211458103632227,0.011244169762844394,0.03765902934943381
1156,0.004203510693995411,0.011414998171944423,0.039240356408437836
1157,0.004204788360273338,0.011211724536679818,0.036341753616162556
1158,0.0041971859144118735,0.010849789828748246,0.03742025577339303
1159,0.004189411757027991,0.01071936236359522,0.040632681874189336
1160,0.0041744984426709455,0.010856076663039317,0.040086716436544115
1161,0.004181603540614759,0.01004401375443322,0.036246561398176544
1162,0.004168177810113758,0.010753894731203898,0.03610599805730556
1163,0.004154498408179802,0.01111382772586406,0.03892926723596911
1164,0.00415307450600459,0.010871538255269961,0.034383645162817375
1165,0.004157563674720474,0.010588795016947473,0.03957658644130323
1166,0.004146098166451962,0.010638008579506607,0.04029251346318873
1167,0.004143462093494766,0.010712448382637518,0.036531554881506834
1168,0.004144759871141669,0.009807429045309032,0.03706369437492143
1169,0.004150935109889591,0.01036007643396162,0.03986225320555219
1170,0.0041444973863400255,0.011462596700794338,0.04038469794643199
1171,0.004140346040275478,0.010376382204163665,0.036378539880386196
1172,0.0041489014144196635,0.011401127262171424,0.03735613301114146
1173,0.004133867977823862,0.011277816782211045,0.03687024470302671
1174,0.00413261242559638,0.010777229222335441,0.03859434377504737
1175,0.004136918282179906,0.01015747922755673,0.03809884570423384
1176,0.004153003093240177,0.011804474045536428,0.03782805818850955
1177,0.004130759617675166,0.010943790079831713,0.03574581676457601
1178,0.004137654391592475,0.010680503720346476,0.038885201298596274
1179,0.0041349829435018744,0.010235082295953043,0.03711293722466308
1180,0.00409270446043177,0.011730270038510616,0.03916933118701319
1181,0.0040848452683095214,0.011680956953011015,0.040802332945914
1182,0.004087813840016438,0.011284757581636374,0.041324243221697116
1183,0.004076410135529138,0.0113435143247746,0.03650972704808945
1184,0.004073081621341462,0.011373913018245078,0.037098418765167514
1185,0.0040655014042859944,0.01164085361319466,0.03707508658526111
1186,0.004057524617628358,0.011955031970802726,0.03913169226705617
1187,0.004041201447194763,0.011366528764984675,0.03715156399781541
1188,0.004051655402008606,0.01038590053784068,0.03632463543063923
1189,0.004034532294429554,0.011052037555221958,0.03728970310748158
1190,0.004014942530509998,0.01212302292428532,0.0450846406384111
1191,0.004013285955508379,0.011394207591452224,0.03757445242535294
1192,0.0040074853138200375,0.011769290317721396,0.03711117316985503
1193,0.004001793716266109,0.010844894778100115,0.04084359169141959
1194,0.003980712773488326,0.011848533505197536,0.038404789571847
1195,0.003968212346231124,0.011278289733084486,0.03808876332621532
1196,0.003977540397407249,0.011669320061597509,0.03851656355788599
1197,0.003963039726717724,0.01106813288724834,0.035960355553087756
1198,0.003947834337044353,0.010292552830065792,0.03767888938604795
1199,0.003976331250731461,0.010788015118464427,0.03499214919255204
1200,0.003960475706670493,0.012346869226473735,0.037510401887602185
1201,0.003968539191206511,0.011393961515543718,0.03648739449330015
1202,0.003974271602758919,0.0114645323833126,0.037231092160539825
1203,0.003968562932125755,0.011061863272350762,0.037035740953610716
1204,0.003975420104887462,0.011791528001719028,0.03794754800586494
1205,0.0039576665050128695,0.00950293031206413,0.04112564715918461
1206,0.0039418290317449175,0.010523783637681323,0.03877766664641237
1207,0.003939186074488389,0.010718803726833339,0.033747128699301444
1208,0.003932113058227164,0.011123977494742443,0.0387973013774492
1209,0.003939680159958749,0.011214299127312637,0.0331733427921098
1210,0.003938101672436193,0.011380864858976209,0.03742377301032972
1211,0.0039172183237159205,0.011061602797580016,0.037727632160123904
1212,0.003910547201341387,0.011585784373909756,0.03770325218864951
1213,0.003915550693288414,0.011234830708592434,0.03658890190150737
1214,0.0039062651880310655,0.010301876550755021,0.039646187451968976
1215,0.0038805945806526833,0.011000528698000913,0.03737885521856812
1216,0.0038819348177014574,0.011632518038408817,0.03733510708963431
1217,0.0038651125943148235,0.010874896900626787,0.03835838559569486
1218,0.00383175460518565,0.011013616449661836,0.038737236087873175
1219,0.003834968538035786,0.012014563481706524,0.04017034048866492
1220,0.0038217329594267963,0.01198935015858097,0.039037924614735715
1221,0.0038275776302907328,0.010306099274302951,0.036457883470658585
1222,0.003824636904872446,0.012142985250997058,0.04024691345364463
1223,0.0038311314814817128,0.010826710289779915,0.035432603632899
1224,0.0038172907013938524,0.010883808309548094,0.039105571397914186
1225,0.003834749688917198,0.011580113358760273,0.03739074482154244
1226,0.003833800354341668,0.010529564093969875,0.03765002987355085
1227,0.003811051400988584,0.011516087099991554,0.04202302147640987
1228,0.0037953913035018187,0.012120556866015982,0.03801582911077941
1229,0.0037599054400621556,0.011243997121076288,0.03552229019468225
1230,0.0037607593362636643,0.011938436233331701,0.03961870369822263
1231,0.0037624234392416014,0.01038073726455143,0.038765223580680234
1232,0.003770885819199017,0.011010998621855386,0.03574732464724634
1233,0.003765461498378696,0.010071430706534332,0.03362171916356075
1234,0.003751116798958358,0.011827670776704439,0.03620362845284843
1235,0.003774597062786967,0.010867103420023025,0.039571420019940906
1236,0.0037816100399075763,0.011195829623283263,0.028673800157669564
1237,0.003764003387509716,0.012506890255065847,0.03676113165647238
1238,0.0037715745219076948,0.010907345244975334,0.03842119394756176
1239,0.0037757928702529557,0.011706005604524602,0.034729898109716474
