epoch,batch,iteration,train_loss(total),train_loss(average),train_accuracy(average),test_loss(average),test_accuracy(average)
2,23,53,1.9682,1.9521,0.649,1.9444,0.6525
2,24,54,1.9544,1.9375,0.6493,1.9296,0.6534
2,25,55,1.9416,1.9238,0.6521,1.9156,0.6573
2,26,56,1.9403,1.9104,0.6524,1.9021,0.6581
2,27,57,1.9569,1.896,0.6535,1.8875,0.6589
2,28,58,1.9325,1.8822,0.653,1.8735,0.6584
2,29,59,1.9304,1.8698,0.6553,1.8608,0.6614
2,30,60,1.8929,1.8587,0.6569,1.8496,0.6628
3,1,61,1.9117,1.8478,0.6602,1.8385,0.6659
3,2,62,1.9062,1.8366,0.6619,1.8272,0.6667
3,3,63,1.8884,1.8252,0.6625,1.8157,0.6676
3,4,64,1.879,1.8137,0.6626,1.804,0.6683
3,5,65,1.8634,1.803,0.6646,1.7931,0.6701
3,6,66,1.8523,1.7924,0.6663,1.7825,0.6729
3,7,67,1.8519,1.7816,0.6667,1.7717,0.6736
3,8,68,1.8406,1.7711,0.6684,1.7611,0.6742
3,9,69,1.8351,1.7601,0.6673,1.7499,0.6744
3,10,70,1.8199,1.7509,0.6687,1.7406,0.6746
3,11,71,1.8172,1.7411,0.6705,1.7309,0.6762
3,12,72,1.82,1.7303,0.6733,1.7199,0.6794
3,13,73,1.804,1.7214,0.6742,1.7109,0.6803
3,14,74,1.7849,1.7131,0.6754,1.7025,0.6825
3,15,75,1.7978,1.7032,0.6762,1.6927,0.6834
3,16,76,1.7729,1.6948,0.6759,1.6842,0.6835
3,17,77,1.7757,1.6856,0.6773,1.6749,0.6858
3,18,78,1.7768,1.6767,0.6779,1.6661,0.686
3,19,79,1.7523,1.6677,0.6788,1.6568,0.6876
3,20,80,1.7583,1.6589,0.6797,1.648,0.6883
3,21,81,1.7509,1.6497,0.682,1.6388,0.6907
3,22,82,1.732,1.6415,0.6823,1.6307,0.6904
3,23,83,1.7301,1.6341,0.6839,1.6231,0.6922
3,24,84,1.7185,1.6266,0.6858,1.6153,0.6936
3,25,85,1.7158,1.617,0.6851,1.6058,0.693
3,26,86,1.7133,1.6078,0.6843,1.5963,0.6915
3,27,87,1.697,1.599,0.6863,1.5874,0.6939
3,28,88,1.7088,1.5912,0.6872,1.5796,0.6948
3,29,89,1.6924,1.5842,0.6881,1.5728,0.6964
3,30,90,1.712,1.5748,0.6911,1.5631,0.698
4,1,91,1.6765,1.5643,0.6912,1.5525,0.6984
4,2,92,1.6639,1.5566,0.6944,1.5449,0.7005
4,3,93,1.6621,1.5507,0.6944,1.539,0.7003
4,4,94,1.6516,1.5451,0.6958,1.5335,0.702
4,5,95,1.6417,1.5388,0.6974,1.5272,0.7034
4,6,96,1.6282,1.5326,0.6984,1.521,0.7046
4,7,97,1.6319,1.527,0.6993,1.5154,0.7062
4,8,98,1.6289,1.5213,0.7005,1.5095,0.7075
4,9,99,1.6246,1.5131,0.7032,1.5014,0.7098
4,10,100,1.6032,1.5043,0.7044,1.4924,0.7117
4,11,101,1.6223,1.4955,0.7055,1.4835,0.7127
4,12,102,1.5752,1.4889,0.7082,1.477,0.7157
4,13,103,1.5999,1.4822,0.7085,1.4701,0.7158
4,14,104,1.5822,1.4767,0.7083,1.4645,0.7152
4,15,105,1.5783,1.4701,0.7104,1.4579,0.7176
4,16,106,1.589,1.4625,0.7123,1.4505,0.7209
4,17,107,1.5724,1.4571,0.7114,1.4451,0.7186
4,18,108,1.5834,1.45,0.7117,1.4379,0.7193
4,19,109,1.5679,1.4419,0.7124,1.4298,0.7201
4,20,110,1.5588,1.4363,0.7129,1.4241,0.7211
4,21,111,1.5552,1.4294,0.7139,1.4169,0.722
4,22,112,1.5386,1.4225,0.7164,1.41,0.7258
4,23,113,1.5615,1.4141,0.7178,1.4017,0.7263
4,24,114,1.5447,1.4081,0.7204,1.3956,0.7303
4,25,115,1.5016,1.4034,0.7225,1.3909,0.7329
4,26,116,1.5006,1.3972,0.7246,1.3847,0.7348
4,27,117,1.5106,1.3893,0.7237,1.3768,0.7338
4,28,118,1.5242,1.3829,0.7258,1.3704,0.7362
4,29,119,1.5025,1.377,0.7257,1.3644,0.736
4,30,120,1.4887,1.3726,0.7271,1.3601,0.7375
5,1,121,1.4904,1.365,0.7272,1.3527,0.738
5,2,122,1.461,1.3595,0.7295,1.3472,0.7398
5,3,123,1.4678,1.3547,0.7297,1.3423,0.7402
5,4,124,1.4778,1.3477,0.731,1.3353,0.7411
5,5,125,1.4771,1.3424,0.7328,1.3299,0.7435
5,6,126,1.4609,1.3353,0.7348,1.3227,0.7461
5,7,127,1.4627,1.33,0.7352,1.3174,0.7455
5,8,128,1.4548,1.3228,0.7356,1.3103,0.746
5,9,129,1.4309,1.3172,0.7361,1.3047,0.7463
5,10,130,1.4295,1.3124,0.7383,1.3,0.7476
5,11,131,1.4499,1.3075,0.7393,1.2951,0.7487
5,12,132,1.4385,1.3005,0.7395,1.2881,0.7498
5,13,133,1.4439,1.2951,0.7422,1.2826,0.753
5,14,134,1.4244,1.2928,0.7439,1.2801,0.7536
5,15,135,1.4193,1.2865,0.7457,1.2738,0.7567
5,16,136,1.4103,1.2826,0.7484,1.27,0.7595
5,17,137,1.3943,1.2782,0.7488,1.2657,0.76
5,18,138,1.3858,1.2733,0.7507,1.2606,0.7624
5,19,139,1.396,1.2676,0.7514,1.255,0.7639
5,20,140,1.3817,1.2618,0.7502,1.249,0.7623
5,21,141,1.3887,1.256,0.751,1.2431,0.7639
5,22,142,1.3796,1.2502,0.7528,1.2372,0.7654
5,23,143,1.379,1.2442,0.7543,1.2313,0.767
5,24,144,1.3758,1.2388,0.756,1.226,0.7676
5,25,145,1.4012,1.2334,0.7589,1.2205,0.7707
5,26,146,1.3826,1.2279,0.7606,1.2151,0.7712
5,27,147,1.3591,1.2228,0.7602,1.21,0.7725
5,28,148,1.3355,1.2196,0.7616,1.2066,0.774
5,29,149,1.3553,1.2152,0.7637,1.2023,0.7754
5,30,150,1.3655,1.2123,0.7651,1.1994,0.7773
6,1,151,1.3457,1.2046,0.764,1.1917,0.7772
6,2,152,1.3657,1.1998,0.765,1.1868,0.7774
6,3,153,1.3484,1.1967,0.7671,1.1835,0.7793
6,4,154,1.3221,1.1913,0.7678,1.1783,0.7801
6,5,155,1.3433,1.1856,0.7692,1.1727,0.7811
6,6,156,1.329,1.1787,0.7707,1.1656,0.7825
6,7,157,1.321,1.1738,0.7738,1.1605,0.7857
6,8,158,1.3066,1.1701,0.7754,1.1568,0.7872
6,9,159,1.2999,1.1652,0.7766,1.1518,0.7884
6,10,160,1.3168,1.1594,0.777,1.1458,0.7888
6,11,161,1.3181,1.1544,0.7774,1.141,0.7895
6,12,162,1.2695,1.1512,0.7795,1.138,0.7913
6,13,163,1.3084,1.1467,0.7813,1.1336,0.793
6,14,164,1.2902,1.1428,0.7821,1.1296,0.7935
6,15,165,1.2856,1.137,0.7825,1.1241,0.7931
6,16,166,1.296,1.1333,0.7833,1.1205,0.7942
6,17,167,1.2832,1.1289,0.7857,1.1158,0.7963
6,18,168,1.2759,1.1247,0.786,1.1118,0.7965
6,19,169,1.2613,1.1192,0.7878,1.1062,0.7969
6,20,170,1.3089,1.1152,0.7891,1.1024,0.7982
6,21,171,1.2807,1.1109,0.7906,1.0982,0.7998
6,22,172,1.2402,1.1054,0.7921,1.0929,0.8013
6,23,173,1.2313,1.1026,0.7938,1.09,0.8023
6,24,174,1.2383,1.098,0.7942,1.0853,0.8023
6,25,175,1.2535,1.0947,0.7956,1.0817,0.8041
6,26,176,1.2449,1.0908,0.7958,1.0777,0.8043
6,27,177,1.2393,1.0887,0.7967,1.0756,0.8054
6,28,178,1.2262,1.0836,0.7975,1.0706,0.8057
6,29,179,1.2259,1.079,0.7983,1.066,0.8069
6,30,180,1.2322,1.0766,0.7991,1.0635,0.8077
7,1,181,1.1983,1.0726,0.8013,1.0593,0.8086
7,2,182,1.2096,1.0684,0.8017,1.0551,0.8094
7,3,183,1.229,1.0659,0.8022,1.0524,0.8086
7,4,184,1.2021,1.0631,0.8035,1.0496,0.8096
7,5,185,1.215,1.057,0.8035,1.0435,0.8102
7,6,186,1.21,1.0525,0.8044,1.0388,0.8117
7,7,187,1.1935,1.049,0.8053,1.0356,0.8123
7,8,188,1.2041,1.0465,0.8066,1.0332,0.8135
7,9,189,1.2059,1.0433,0.8075,1.0299,0.814
7,10,190,1.2143,1.0391,0.8087,1.0258,0.8143
7,11,191,1.1835,1.0361,0.8102,1.0229,0.8157
7,12,192,1.1768,1.0318,0.8106,1.0187,0.8161
7,13,193,1.1859,1.0285,0.8116,1.0155,0.8172
7,14,194,1.1931,1.0235,0.8126,1.0104,0.8186
7,15,195,1.2166,1.0181,0.8132,1.0051,0.8192
7,16,196,1.1672,1.0145,0.8141,1.0015,0.8203
7,17,197,1.1554,1.0109,0.815,0.9979,0.8212
7,18,198,1.1742,1.0056,0.8154,0.9928,0.8209
7,19,199,1.1724,1.0007,0.8159,0.9878,0.8221
7,20,200,1.1482,0.9978,0.8169,0.985,0.8234
7,21,201,1.1586,0.9929,0.8178,0.9801,0.824
7,22,202,1.1696,0.9888,0.8184,0.9761,0.8253
7,23,203,1.1583,0.9837,0.8189,0.971,0.8255
7,24,204,1.1556,0.9779,0.819,0.965,0.8251
7,25,205,1.1342,0.9739,0.8196,0.9609,0.8261
7,26,206,1.1331,0.9711,0.8205,0.9579,0.8264
7,27,207,1.125,0.9682,0.8208,0.9549,0.8269
7,28,208,1.1221,0.964,0.8209,0.9507,0.8271
7,29,209,1.1475,0.9604,0.8217,0.9472,0.8267
7,30,210,1.1323,0.9566,0.8226,0.9436,0.8285
8,1,211,1.1372,0.9539,0.8232,0.941,0.8283
8,2,212,1.1406,0.9502,0.8235,0.9374,0.8295
8,3,213,1.1,0.947,0.8246,0.9342,0.83
8,4,214,1.1195,0.9436,0.8258,0.9309,0.832
8,5,215,1.0925,0.941,0.8266,0.9282,0.8334
8,6,216,1.0935,0.9384,0.8273,0.9256,0.8338
8,7,217,1.0897,0.9348,0.8283,0.9222,0.8343
8,8,218,1.1082,0.9306,0.8284,0.9176,0.8344
8,9,219,1.1455,0.9256,0.829,0.9125,0.835
8,10,220,1.114,0.92,0.83,0.907,0.8359
8,11,221,1.1055,0.9163,0.8312,0.9034,0.8364
8,12,222,1.0922,0.9144,0.8313,0.9014,0.8363
8,13,223,1.107,0.9116,0.8328,0.8986,0.8381
8,14,224,1.0941,0.9071,0.8334,0.8944,0.838
8,15,225,1.0851,0.9044,0.8337,0.8921,0.8382
8,16,226,1.0935,0.9003,0.834,0.8879,0.838
8,17,227,1.073,0.8967,0.835,0.8841,0.8393
8,18,228,1.047,0.8939,0.8366,0.8815,0.8414
8,19,229,1.0805,0.8907,0.8373,0.8782,0.8421
8,20,230,1.0332,0.8882,0.8383,0.8755,0.8426
8,21,231,1.0472,0.8856,0.8388,0.8727,0.8431
8,22,232,1.0567,0.8829,0.8399,0.8702,0.8447
8,23,233,1.0678,0.8794,0.8407,0.8664,0.8453
8,24,234,1.0485,0.8762,0.8413,0.8632,0.8459
8,25,235,1.0329,0.873,0.841,0.8601,0.8459
8,26,236,1.0309,0.871,0.842,0.8581,0.8468
8,27,237,1.0552,0.8682,0.8436,0.8555,0.8474
8,28,238,1.0276,0.8646,0.8442,0.8519,0.8478
8,29,239,1.0584,0.8603,0.8444,0.8475,0.8487
8,30,240,1.0774,0.8579,0.8462,0.8452,0.8498
9,1,241,1.0271,0.8523,0.8471,0.8399,0.8498
9,2,242,1.0268,0.8506,0.848,0.8382,0.8512
9,3,243,1.0335,0.8462,0.8477,0.8339,0.8516
9,4,244,1.0313,0.8439,0.8488,0.8316,0.8523
9,5,245,1.023,0.8403,0.8499,0.8279,0.8529
9,6,246,1.0105,0.837,0.8508,0.8248,0.8539
9,7,247,1.0216,0.8348,0.8511,0.8226,0.8541
9,8,248,0.9913,0.8324,0.8521,0.8202,0.8555
9,9,249,0.995,0.8297,0.8533,0.8175,0.8557
9,10,250,1.0135,0.8261,0.8542,0.8138,0.8562
9,11,251,1.0009,0.8228,0.8543,0.8105,0.8572
9,12,252,1.0286,0.8192,0.8544,0.8068,0.8565
9,13,253,1.0021,0.8166,0.8555,0.8043,0.8578
9,14,254,1.0019,0.8142,0.8568,0.8017,0.8591
9,15,255,0.9986,0.8104,0.858,0.7979,0.8602
9,16,256,0.9909,0.8069,0.8583,0.7941,0.861
9,17,257,0.9914,0.8026,0.8588,0.79,0.8608
9,18,258,0.9894,0.7993,0.8591,0.7867,0.8614
9,19,259,0.986,0.7975,0.86,0.7849,0.863
9,20,260,0.9974,0.794,0.8616,0.7816,0.8643
9,21,261,1.017,0.792,0.8624,0.7797,0.8648
9,22,262,0.9835,0.7893,0.8633,0.777,0.8662
9,23,263,0.9779,0.7862,0.8634,0.7736,0.8664
9,24,264,0.994,0.7834,0.8644,0.7708,0.8679
9,25,265,1.0053,0.7797,0.8651,0.7669,0.8682
9,26,266,0.9685,0.7757,0.8653,0.7628,0.8685
9,27,267,0.9768,0.7735,0.8666,0.7605,0.8686
9,28,268,0.96,0.7702,0.8668,0.7572,0.8693
9,29,269,0.9687,0.7671,0.868,0.7543,0.8704
9,30,270,0.9576,0.7638,0.869,0.7507,0.8706
10,1,271,0.9345,0.7608,0.8696,0.7478,0.8715
10,2,272,0.9576,0.757,0.8706,0.7438,0.8724
10,3,273,0.9659,0.7546,0.8709,0.7413,0.8729
10,4,274,0.9672,0.7522,0.873,0.7389,0.8744
10,5,275,0.9356,0.7505,0.8735,0.7373,0.8749
10,6,276,0.9557,0.7482,0.8745,0.7352,0.8763
10,7,277,0.9503,0.7464,0.8748,0.7335,0.8761
10,8,278,0.9453,0.7447,0.8761,0.7318,0.878
10,9,279,0.9461,0.7425,0.8775,0.7295,0.879
10,10,280,0.9529,0.7399,0.8777,0.7272,0.8794
10,11,281,0.9344,0.7382,0.8777,0.7253,0.8806
10,12,282,0.9522,0.7349,0.8784,0.7222,0.8813
10,13,283,0.9433,0.7312,0.8791,0.7187,0.882
10,14,284,0.9301,0.7276,0.8792,0.7153,0.8823
10,15,285,0.9259,0.7245,0.8801,0.7124,0.8827
10,16,286,0.9394,0.7213,0.881,0.709,0.8831
10,17,287,0.94,0.7178,0.8812,0.7053,0.8841
10,18,288,0.9306,0.7144,0.8824,0.702,0.8851
10,19,289,0.9215,0.7125,0.883,0.7002,0.8853
10,20,290,0.9592,0.7106,0.8832,0.6983,0.8857
10,21,291,0.9453,0.7075,0.8842,0.6952,0.8867
10,22,292,0.9039,0.7058,0.8854,0.6938,0.8872
10,23,293,0.8978,0.7044,0.8869,0.6925,0.8878
10,24,294,0.8798,0.7021,0.8877,0.6899,0.8902
10,25,295,0.924,0.698,0.8889,0.6859,0.8912
10,26,296,0.9035,0.6958,0.8894,0.6836,0.8918
10,27,297,0.9034,0.6942,0.8899,0.6818,0.8929
10,28,298,0.9072,0.6917,0.8901,0.6791,0.8931
10,29,299,0.8948,0.6899,0.8922,0.6775,0.894
10,30,300,0.9325,0.6852,0.8925,0.673,0.8949
