epoch,batch,iteration,train_loss(total),train_loss(average),train_accuracy(average),test_loss(average),test_accuracy(average)
2,17,47,1.4427,1.4114,0.7139,1.4036,0.7227
2,18,48,1.4403,1.3842,0.7256,1.3761,0.7344
2,19,49,1.4091,1.3563,0.728,1.3478,0.7355
2,20,50,1.3592,1.3298,0.733,1.3208,0.7425
2,21,51,1.4059,1.3034,0.736,1.2938,0.7465
2,22,52,1.3623,1.2801,0.7425,1.2698,0.7534
2,23,53,1.3804,1.2589,0.7489,1.2482,0.7572
2,24,54,1.3558,1.2422,0.7551,1.2314,0.765
2,25,55,1.3153,1.226,0.7596,1.2147,0.7706
2,26,56,1.314,1.2085,0.7637,1.1972,0.7742
2,27,57,1.3416,1.1888,0.7629,1.1772,0.7749
2,28,58,1.2997,1.1724,0.7685,1.1611,0.78
2,29,59,1.3077,1.157,0.7748,1.1464,0.7854
2,30,60,1.3197,1.1397,0.7803,1.1285,0.7899
3,1,61,1.2803,1.1283,0.7853,1.1171,0.7936
3,2,62,1.2551,1.1111,0.7868,1.1002,0.7942
3,3,63,1.2348,1.0994,0.7897,1.0881,0.7966
3,4,64,1.2262,1.0869,0.7919,1.076,0.799
3,5,65,1.2243,1.0744,0.7934,1.0633,0.8009
3,6,66,1.2191,1.0607,0.7929,1.0496,0.8005
3,7,67,1.2135,1.0486,0.7958,1.038,0.8027
3,8,68,1.1955,1.0372,0.7984,1.0264,0.8051
3,9,69,1.1716,1.0252,0.8028,1.0137,0.8099
3,10,70,1.1614,1.0152,0.8047,1.0037,0.8122
3,11,71,1.1581,1.004,0.8066,0.9924,0.8134
3,12,72,1.1755,0.9902,0.8082,0.9783,0.8156
3,13,73,1.1812,0.9814,0.8094,0.9693,0.8163
3,14,74,1.1268,0.9724,0.8122,0.9598,0.8184
3,15,75,1.1343,0.9586,0.813,0.9461,0.8192
3,16,76,1.1238,0.9507,0.8178,0.9384,0.824
3,17,77,1.1195,0.94,0.8192,0.9277,0.8256
3,18,78,1.1109,0.9294,0.8205,0.9171,0.8272
3,19,79,1.0849,0.9198,0.8226,0.9069,0.8303
3,20,80,1.0912,0.9093,0.8247,0.8967,0.8304
3,21,81,1.0827,0.8984,0.8262,0.8854,0.832
3,22,82,1.072,0.8886,0.8273,0.8757,0.8323
3,23,83,1.0728,0.8833,0.8288,0.8698,0.8336
3,24,84,1.0548,0.8731,0.831,0.8597,0.8353
3,25,85,1.0358,0.8625,0.8326,0.8494,0.8371
3,26,86,1.0378,0.8549,0.8331,0.8409,0.8386
3,27,87,1.0643,0.8443,0.8342,0.8307,0.8385
3,28,88,1.0316,0.836,0.8364,0.8218,0.8419
3,29,89,1.031,0.8277,0.8377,0.8143,0.8429
3,30,90,1.0426,0.819,0.8393,0.8056,0.8439
4,1,91,1.0229,0.8086,0.8386,0.7935,0.8444
4,2,92,0.9933,0.7992,0.8423,0.7845,0.8473
4,3,93,0.9718,0.7927,0.8435,0.7778,0.8475
4,4,94,1.0104,0.7844,0.8438,0.7699,0.8483
4,5,95,0.9752,0.7787,0.8456,0.765,0.8513
4,6,96,0.9498,0.7706,0.8461,0.7567,0.8511
4,7,97,0.958,0.7646,0.8482,0.7503,0.8536
4,8,98,0.9773,0.7584,0.8504,0.744,0.8559
4,9,99,0.9481,0.7497,0.8532,0.7351,0.8576
4,10,100,0.9379,0.7428,0.8542,0.7286,0.8592
4,11,101,0.9577,0.7344,0.8561,0.7192,0.8614
4,12,102,0.923,0.7275,0.8577,0.713,0.8605
4,13,103,0.9507,0.7224,0.8586,0.7077,0.863
4,14,104,0.9197,0.7173,0.8597,0.702,0.8647
4,15,105,0.9257,0.7125,0.8626,0.6971,0.8679
4,16,106,0.9426,0.7039,0.8626,0.6888,0.8676
4,17,107,0.9125,0.699,0.8647,0.6837,0.8703
4,18,108,0.9087,0.6925,0.8666,0.6772,0.8713
4,19,109,0.8926,0.6856,0.8682,0.6703,0.8731
4,20,110,0.8875,0.6806,0.8705,0.6659,0.8756
4,21,111,0.8792,0.6726,0.8728,0.6578,0.879
4,22,112,0.8746,0.6662,0.8759,0.6514,0.881
4,23,113,0.9125,0.6597,0.876,0.6448,0.8813
4,24,114,0.8798,0.6555,0.8777,0.6405,0.8829
4,25,115,0.8661,0.6492,0.881,0.6348,0.8859
4,26,116,0.8509,0.6447,0.8835,0.6305,0.889
4,27,117,0.8591,0.6389,0.885,0.625,0.8896
4,28,118,0.8877,0.6302,0.8872,0.6164,0.8916
4,29,119,0.8512,0.6249,0.8899,0.6119,0.8955
4,30,120,0.8703,0.6187,0.8915,0.6062,0.8976
5,1,121,0.8475,0.6179,0.892,0.6045,0.8964
5,2,122,0.8068,0.61,0.8959,0.597,0.8996
5,3,123,0.8368,0.6043,0.8965,0.5908,0.9004
5,4,124,0.8451,0.5976,0.8983,0.5844,0.9031
5,5,125,0.8148,0.5906,0.8997,0.5775,0.9031
5,6,126,0.7845,0.5868,0.9017,0.573,0.9058
5,7,127,0.8087,0.5816,0.9035,0.5684,0.907
5,8,128,0.7979,0.5775,0.9042,0.5644,0.9076
5,9,129,0.799,0.5726,0.906,0.5592,0.9082
5,10,130,0.7856,0.5669,0.9064,0.5534,0.9105
5,11,131,0.7741,0.5643,0.9079,0.551,0.9111
5,12,132,0.787,0.56,0.9091,0.5476,0.9107
5,13,133,0.7913,0.5533,0.9093,0.5405,0.9135
5,14,134,0.7422,0.5496,0.9114,0.536,0.9145
5,15,135,0.7712,0.5433,0.9119,0.5303,0.9157
5,16,136,0.792,0.5393,0.9138,0.5265,0.9173
5,17,137,0.722,0.5367,0.9141,0.5246,0.9171
5,18,138,0.7288,0.5311,0.9155,0.519,0.9186
5,19,139,0.7726,0.5257,0.9171,0.5127,0.92
5,20,140,0.7462,0.5191,0.9165,0.5053,0.9195
5,21,141,0.7341,0.5137,0.9167,0.5001,0.9199
5,22,142,0.7557,0.5084,0.9177,0.495,0.9207
5,23,143,0.7445,0.5035,0.9197,0.4908,0.922
5,24,144,0.7446,0.4986,0.9201,0.4866,0.9228
5,25,145,0.7457,0.494,0.921,0.4818,0.923
5,26,146,0.7329,0.4879,0.9218,0.4771,0.9232
5,27,147,0.7259,0.4831,0.9222,0.4732,0.9244
5,28,148,0.6927,0.4783,0.9217,0.4675,0.9236
5,29,149,0.7416,0.475,0.9214,0.4635,0.9248
5,30,150,0.7751,0.4708,0.9227,0.4601,0.9256
6,1,151,0.7026,0.474,0.9202,0.4616,0.9261
6,2,152,0.7402,0.467,0.9226,0.4558,0.9256
6,3,153,0.7212,0.4624,0.9237,0.4508,0.9264
6,4,154,0.6933,0.4607,0.9246,0.4498,0.9286
6,5,155,0.7162,0.4536,0.926,0.4429,0.9288
6,6,156,0.7136,0.4482,0.9257,0.4371,0.9285
6,7,157,0.6931,0.4451,0.9258,0.4331,0.9284
6,8,158,0.6981,0.4411,0.9258,0.4293,0.928
6,9,159,0.6439,0.4374,0.9272,0.4262,0.9291
6,10,160,0.6666,0.4354,0.9271,0.4237,0.9294
6,11,161,0.6998,0.4302,0.9282,0.4189,0.9307
6,12,162,0.6762,0.4274,0.9294,0.4177,0.9297
6,13,163,0.6802,0.4241,0.9293,0.4149,0.9306
6,14,164,0.6723,0.4201,0.9299,0.4113,0.9306
6,15,165,0.6511,0.4158,0.9307,0.4063,0.9313
6,16,166,0.6567,0.4131,0.9311,0.4045,0.9318
6,17,167,0.6662,0.4096,0.9312,0.4005,0.9313
6,18,168,0.6649,0.4067,0.9306,0.3977,0.9339
6,19,169,0.6611,0.4037,0.9314,0.3949,0.9322
6,20,170,0.6923,0.4005,0.9317,0.3911,0.934
6,21,171,0.6589,0.3977,0.9325,0.3888,0.9341
6,22,172,0.615,0.3947,0.932,0.3851,0.9336
6,23,173,0.6191,0.3921,0.9326,0.3828,0.9342
6,24,174,0.6633,0.3894,0.9328,0.38,0.9353
6,25,175,0.6418,0.3887,0.9325,0.3788,0.9343
6,26,176,0.6269,0.3868,0.9327,0.3761,0.9351
6,27,177,0.6201,0.3838,0.9331,0.3737,0.9349
6,28,178,0.6346,0.3806,0.9329,0.3714,0.9352
6,29,179,0.6254,0.3782,0.9336,0.3694,0.9353
6,30,180,0.6787,0.3754,0.9336,0.3675,0.9344
7,1,181,0.6134,0.38,0.9336,0.3704,0.9354
7,2,182,0.6141,0.3732,0.9344,0.364,0.9362
7,3,183,0.6368,0.3714,0.9347,0.3621,0.936
7,4,184,0.6187,0.3674,0.9351,0.3598,0.936
7,5,185,0.6214,0.365,0.9352,0.357,0.9365
7,6,186,0.633,0.3615,0.9365,0.3538,0.9365
7,7,187,0.6218,0.3574,0.9371,0.3507,0.9377
7,8,188,0.6092,0.3565,0.9364,0.3498,0.9369
7,9,189,0.6247,0.3541,0.9367,0.3475,0.9371
7,10,190,0.6024,0.3526,0.9371,0.3457,0.9364
7,11,191,0.6017,0.3504,0.9372,0.3429,0.9373
7,12,192,0.5752,0.3482,0.9374,0.3411,0.9369
7,13,193,0.62,0.345,0.9374,0.3389,0.9371
7,14,194,0.5975,0.3428,0.9381,0.3359,0.939
7,15,195,0.6023,0.3407,0.9382,0.3345,0.9392
7,16,196,0.5923,0.3371,0.9382,0.3306,0.9397
7,17,197,0.5893,0.3337,0.9382,0.3271,0.9397
7,18,198,0.6254,0.3315,0.938,0.325,0.9402
7,19,199,0.615,0.3284,0.9388,0.3224,0.9396
7,20,200,0.5979,0.3269,0.9391,0.3206,0.9402
7,21,201,0.6049,0.3251,0.9394,0.3186,0.9399
7,22,202,0.6075,0.3256,0.9385,0.3186,0.9391
7,23,203,0.5506,0.3236,0.9387,0.317,0.9392
7,24,204,0.591,0.3211,0.9392,0.3146,0.9396
7,25,205,0.5641,0.3194,0.9392,0.3123,0.9412
7,26,206,0.5862,0.3182,0.9397,0.3104,0.9416
7,27,207,0.5596,0.3165,0.9399,0.3094,0.9427
7,28,208,0.5703,0.3143,0.9402,0.3076,0.9421
7,29,209,0.5577,0.312,0.941,0.3051,0.942
7,30,210,0.5755,0.3092,0.9411,0.3022,0.942
8,1,211,0.5626,0.3097,0.9412,0.3043,0.9411
8,2,212,0.5942,0.3067,0.9415,0.3011,0.9415
8,3,213,0.5265,0.3041,0.9418,0.299,0.9405
8,4,214,0.5544,0.3022,0.9414,0.2957,0.9412
8,5,215,0.5519,0.3007,0.9421,0.2935,0.9425
8,6,216,0.5449,0.2999,0.9413,0.2929,0.941
8,7,217,0.5512,0.2997,0.9413,0.293,0.941
8,8,218,0.5504,0.2979,0.9421,0.291,0.9419
8,9,219,0.5811,0.2961,0.9415,0.2896,0.9409
8,10,220,0.5779,0.2933,0.9425,0.2867,0.9414
8,11,221,0.5628,0.2905,0.9431,0.2855,0.9419
8,12,222,0.5659,0.2891,0.9431,0.2835,0.9429
8,13,223,0.5436,0.2881,0.9432,0.283,0.9425
8,14,224,0.5484,0.2854,0.9432,0.2812,0.9419
8,15,225,0.5317,0.2842,0.9432,0.281,0.9411
8,16,226,0.5494,0.283,0.9432,0.2783,0.9429
8,17,227,0.5423,0.2813,0.9441,0.2771,0.9435
8,18,228,0.5363,0.2813,0.944,0.2784,0.9437
8,19,229,0.5499,0.2801,0.944,0.2763,0.9436
8,20,230,0.525,0.2779,0.9443,0.2739,0.9438
8,21,231,0.5211,0.2764,0.9444,0.272,0.9439
8,22,232,0.5255,0.2745,0.945,0.2705,0.9441
8,23,233,0.5476,0.2731,0.945,0.2688,0.944
8,24,234,0.5107,0.2724,0.9448,0.2678,0.945
8,25,235,0.5106,0.2716,0.9453,0.2675,0.9453
8,26,236,0.5632,0.2704,0.9457,0.2666,0.945
8,27,237,0.5165,0.2705,0.9455,0.2657,0.9459
8,28,238,0.5121,0.2684,0.9455,0.2636,0.9449
8,29,239,0.5379,0.2678,0.9454,0.2632,0.9455
8,30,240,0.6299,0.2677,0.9459,0.2635,0.9468
9,1,241,0.5131,0.2707,0.9435,0.2655,0.9442
9,2,242,0.5061,0.2676,0.9444,0.2627,0.9452
9,3,243,0.5295,0.2652,0.9449,0.2598,0.9464
9,4,244,0.5318,0.263,0.9457,0.2578,0.9462
9,5,245,0.4965,0.2614,0.946,0.2565,0.9472
9,6,246,0.5254,0.2606,0.9456,0.2563,0.9454
9,7,247,0.506,0.259,0.9452,0.2545,0.9458
9,8,248,0.4829,0.259,0.946,0.2544,0.9466
9,9,249,0.4715,0.2571,0.9465,0.2533,0.9464
9,10,250,0.5158,0.2572,0.9462,0.2544,0.9464
9,11,251,0.504,0.2546,0.9468,0.2514,0.9466
9,12,252,0.4974,0.2539,0.9466,0.2507,0.9472
9,13,253,0.4871,0.2518,0.9469,0.2481,0.948
9,14,254,0.5028,0.2503,0.9476,0.2465,0.9475
9,15,255,0.5104,0.2487,0.948,0.2451,0.9477
9,16,256,0.5052,0.248,0.9477,0.2432,0.9472
9,17,257,0.4986,0.2467,0.9476,0.2423,0.9483
9,18,258,0.5035,0.247,0.9475,0.2423,0.9486
9,19,259,0.5074,0.2468,0.9481,0.2422,0.9478
9,20,260,0.4866,0.244,0.9489,0.2399,0.9484
9,21,261,0.4995,0.2431,0.9495,0.2399,0.9489
9,22,262,0.5192,0.2407,0.9489,0.2381,0.9489
9,23,263,0.4982,0.2394,0.9497,0.2364,0.948
9,24,264,0.4993,0.2384,0.9498,0.2355,0.9485
9,25,265,0.5055,0.2369,0.9496,0.234,0.9496
9,26,266,0.4973,0.2362,0.9501,0.2342,0.9487
9,27,267,0.5066,0.2357,0.9501,0.2341,0.9494
9,28,268,0.4901,0.2341,0.95,0.2322,0.9496
9,29,269,0.4858,0.2325,0.9496,0.2309,0.9494
9,30,270,0.5175,0.2324,0.9501,0.231,0.9497
10,1,271,0.485,0.2369,0.9481,0.2358,0.9477
10,2,272,0.466,0.2339,0.9493,0.2316,0.9495
10,3,273,0.4984,0.2316,0.9493,0.2301,0.9491
10,4,274,0.4779,0.2306,0.95,0.2293,0.9491
10,5,275,0.4789,0.2297,0.9502,0.2286,0.9501
10,6,276,0.4699,0.2294,0.95,0.2292,0.9484
10,7,277,0.4739,0.2276,0.9506,0.227,0.9488
10,8,278,0.4887,0.2267,0.9505,0.2263,0.9489
10,9,279,0.4812,0.2272,0.9504,0.2266,0.9494
10,10,280,0.4862,0.2259,0.9509,0.2253,0.9503
10,11,281,0.4643,0.2256,0.9505,0.2245,0.9505
10,12,282,0.4824,0.224,0.9514,0.2228,0.9502
10,13,283,0.4918,0.2229,0.951,0.2221,0.9495
10,14,284,0.4805,0.2226,0.9515,0.2208,0.9498
10,15,285,0.451,0.2205,0.9517,0.2193,0.9506
10,16,286,0.4684,0.2198,0.9516,0.2185,0.9518
10,17,287,0.4936,0.2185,0.9523,0.2174,0.952
10,18,288,0.4635,0.2178,0.9522,0.2173,0.9508
10,19,289,0.4897,0.2165,0.9529,0.2155,0.9517
10,20,290,0.5025,0.2161,0.9529,0.2161,0.951
10,21,291,0.4553,0.2156,0.9528,0.2147,0.9518
10,22,292,0.4779,0.2151,0.953,0.2143,0.951
10,23,293,0.4681,0.2145,0.9527,0.2139,0.9517
10,24,294,0.4243,0.2132,0.9531,0.212,0.9525
10,25,295,0.4877,0.2121,0.953,0.2109,0.952
10,26,296,0.4419,0.2114,0.953,0.2113,0.9518
10,27,297,0.4643,0.2107,0.9531,0.2099,0.9515
10,28,298,0.4649,0.2103,0.9531,0.2103,0.9516
10,29,299,0.4537,0.209,0.9535,0.2089,0.9524
10,30,300,0.485,0.208,0.9535,0.2083,0.9515
