epoch,batch,iteration,train_loss(total),train_loss(average),train_accuracy(average),test_loss(average),test_accuracy(average)
7,27,207,0.8068,0.5999,0.8995,0.5904,0.9024
7,28,208,0.7964,0.5957,0.9001,0.5862,0.9033
7,29,209,0.8046,0.5932,0.9028,0.584,0.9047
7,30,210,0.7992,0.5883,0.9066,0.579,0.9093
8,1,211,0.8123,0.5887,0.9061,0.5797,0.9078
8,2,212,0.8281,0.5845,0.9071,0.5756,0.9101
8,3,213,0.7743,0.5805,0.9097,0.5718,0.9118
8,4,214,0.7995,0.5764,0.9088,0.5675,0.9109
8,5,215,0.7626,0.5733,0.9098,0.5645,0.9115
8,6,216,0.7642,0.5708,0.9123,0.5622,0.9136
8,7,217,0.7627,0.5672,0.9137,0.5593,0.9137
8,8,218,0.7716,0.5626,0.914,0.5541,0.9157
8,9,219,0.8064,0.5579,0.9147,0.5491,0.9157
8,10,220,0.809,0.5552,0.917,0.5465,0.9166
8,11,221,0.7752,0.5522,0.9183,0.5442,0.9189
8,12,222,0.7726,0.5493,0.9195,0.541,0.9206
8,13,223,0.7649,0.5474,0.9205,0.5388,0.9222
8,14,224,0.7664,0.5425,0.9208,0.5343,0.923
8,15,225,0.7685,0.5396,0.9204,0.5316,0.9219
8,16,226,0.7563,0.5357,0.921,0.5277,0.9217
8,17,227,0.743,0.5316,0.9213,0.5236,0.9222
8,18,228,0.7442,0.5291,0.9211,0.5216,0.9227
8,19,229,0.7561,0.5271,0.9218,0.5194,0.9232
8,20,230,0.7242,0.5244,0.9224,0.5161,0.924
8,21,231,0.7554,0.5216,0.9233,0.5128,0.926
8,22,232,0.7405,0.519,0.9243,0.5106,0.9269
8,23,233,0.755,0.516,0.9246,0.5075,0.9258
8,24,234,0.7395,0.5152,0.9249,0.5067,0.9271
8,25,235,0.722,0.5112,0.9241,0.503,0.9268
8,26,236,0.7406,0.5088,0.9251,0.5006,0.9272
8,27,237,0.7401,0.5053,0.9258,0.4972,0.9283
8,28,238,0.7007,0.503,0.9266,0.4953,0.9283
8,29,239,0.7376,0.4999,0.9266,0.4924,0.9283
8,30,240,0.7779,0.4968,0.9266,0.4891,0.9282
9,1,241,0.7101,0.4936,0.9265,0.4851,0.9297
9,2,242,0.7002,0.4904,0.9267,0.4818,0.93
9,3,243,0.7181,0.4875,0.9271,0.4793,0.9304
9,4,244,0.7095,0.4858,0.9276,0.4784,0.9307
9,5,245,0.6849,0.4844,0.9283,0.4775,0.9308
9,6,246,0.7033,0.4813,0.9283,0.4741,0.9301
9,7,247,0.7129,0.4792,0.9289,0.4718,0.931
9,8,248,0.6621,0.4758,0.9289,0.4685,0.9312
9,9,249,0.6755,0.4729,0.9297,0.4655,0.9324
9,10,250,0.7148,0.4701,0.9308,0.463,0.9333
9,11,251,0.6826,0.4675,0.9305,0.4608,0.9331
9,12,252,0.7155,0.4642,0.9302,0.4575,0.9321
9,13,253,0.6753,0.4627,0.9295,0.4557,0.9323
9,14,254,0.6979,0.4595,0.9303,0.4521,0.932
9,15,255,0.713,0.4564,0.9312,0.4495,0.9325
9,16,256,0.6943,0.4549,0.9317,0.4475,0.9342
9,17,257,0.6731,0.4525,0.9316,0.4459,0.9341
9,18,258,0.6725,0.4496,0.9324,0.443,0.9351
9,19,259,0.6661,0.4487,0.9325,0.4417,0.9347
9,20,260,0.6977,0.445,0.9323,0.4381,0.936
9,21,261,0.6866,0.4415,0.9335,0.4352,0.9358
9,22,262,0.6773,0.4386,0.9332,0.4325,0.9349
9,23,263,0.6615,0.4356,0.9329,0.4296,0.9364
9,24,264,0.6838,0.4344,0.9335,0.4284,0.9363
9,25,265,0.6941,0.4322,0.9334,0.4258,0.9358
9,26,266,0.6696,0.4281,0.9333,0.4222,0.9353
9,27,267,0.6621,0.4271,0.9333,0.4211,0.9346
9,28,268,0.6702,0.4245,0.9336,0.4186,0.935
9,29,269,0.6691,0.4202,0.9336,0.4139,0.9355
9,30,270,0.6789,0.4177,0.9338,0.412,0.9357
10,1,271,0.643,0.4168,0.9331,0.4119,0.9342
10,2,272,0.6492,0.414,0.934,0.409,0.9353
10,3,273,0.6586,0.4115,0.9345,0.4066,0.9369
10,4,274,0.6406,0.4101,0.9346,0.4052,0.9359
10,5,275,0.651,0.4091,0.935,0.4044,0.9357
10,6,276,0.6552,0.4061,0.9352,0.4016,0.9362
10,7,277,0.632,0.405,0.9358,0.4006,0.9367
10,8,278,0.6778,0.4037,0.9357,0.3994,0.9365
10,9,279,0.6614,0.4022,0.9364,0.3981,0.9372
10,10,280,0.6782,0.4006,0.9366,0.3965,0.9371
10,11,281,0.6439,0.3992,0.9362,0.3946,0.9374
10,12,282,0.6439,0.3957,0.9371,0.391,0.9383
10,13,283,0.6448,0.3934,0.9371,0.3893,0.9376
10,14,284,0.6496,0.3918,0.9367,0.3877,0.9378
10,15,285,0.6304,0.3905,0.937,0.3863,0.9381
10,16,286,0.6352,0.3875,0.9373,0.3829,0.9388
10,17,287,0.6174,0.3871,0.9374,0.3827,0.9384
10,18,288,0.6265,0.3824,0.9381,0.3782,0.9395
10,19,289,0.6418,0.3807,0.9384,0.3762,0.9408
10,20,290,0.6701,0.3788,0.9385,0.3747,0.9402
10,21,291,0.637,0.3764,0.9391,0.3715,0.9404
10,22,292,0.6251,0.3736,0.9391,0.3695,0.9404
10,23,293,0.639,0.3711,0.9395,0.3669,0.9407
10,24,294,0.5888,0.3695,0.9398,0.3647,0.9416
10,25,295,0.645,0.368,0.9396,0.3628,0.9408
10,26,296,0.6008,0.3671,0.9398,0.3624,0.9406
10,27,297,0.5992,0.3647,0.9399,0.3595,0.9409
10,28,298,0.5988,0.3635,0.94,0.3587,0.9404
10,29,299,0.5957,0.3621,0.9399,0.3575,0.9412
10,30,300,0.6465,0.3602,0.9402,0.3557,0.9412
