epoch,batch,iteration,train_loss(total),train_loss(average),train_accuracy(average),test_loss(average),test_accuracy(average)
6,19,169,0.6299,0.3791,0.9326,0.3713,0.9329
6,20,170,0.6786,0.3776,0.9335,0.3695,0.9348
6,21,171,0.6193,0.3751,0.9341,0.3676,0.9348
6,22,172,0.6051,0.3734,0.934,0.3658,0.9344
6,23,173,0.5931,0.3721,0.9342,0.364,0.9355
6,24,174,0.6184,0.369,0.9342,0.3604,0.9354
6,25,175,0.6068,0.3676,0.9347,0.3593,0.9354
6,26,176,0.6055,0.3646,0.9345,0.3562,0.9362
6,27,177,0.609,0.3636,0.9345,0.356,0.9363
6,28,178,0.6181,0.3608,0.9355,0.3543,0.937
6,29,179,0.6142,0.358,0.9355,0.351,0.9366
6,30,180,0.6185,0.3575,0.9354,0.3508,0.9363
7,1,181,0.5788,0.3585,0.9349,0.3523,0.9355
7,2,182,0.5852,0.3547,0.9356,0.3481,0.9366
7,3,183,0.6336,0.353,0.9358,0.346,0.9384
7,4,184,0.5991,0.3528,0.9365,0.347,0.9368
7,5,185,0.604,0.3487,0.9367,0.3423,0.9374
7,6,186,0.6056,0.3452,0.9367,0.3393,0.9384
7,7,187,0.615,0.3418,0.9378,0.3358,0.9399
7,8,188,0.5625,0.3413,0.9375,0.3353,0.9398
7,9,189,0.589,0.3383,0.9378,0.332,0.9397
7,10,190,0.5872,0.3364,0.9383,0.3308,0.9398
7,11,191,0.5612,0.3344,0.9381,0.3281,0.9405
7,12,192,0.5572,0.3321,0.9387,0.3261,0.9406
7,13,193,0.5807,0.329,0.9395,0.3238,0.9407
7,14,194,0.5732,0.3279,0.9393,0.3221,0.9417
7,15,195,0.6033,0.3252,0.9393,0.3195,0.9419
7,16,196,0.5608,0.3239,0.9389,0.3182,0.9412
7,17,197,0.5896,0.3213,0.939,0.3161,0.9409
7,18,198,0.5932,0.3205,0.9384,0.3153,0.94
7,19,199,0.5834,0.3177,0.9395,0.3125,0.9417
7,20,200,0.5462,0.3156,0.9403,0.3108,0.9409
7,21,201,0.5979,0.3134,0.9407,0.3086,0.941
7,22,202,0.5573,0.3115,0.9405,0.305,0.9415
7,23,203,0.5385,0.3096,0.9411,0.3038,0.9414
7,24,204,0.5885,0.3064,0.9414,0.3015,0.941
7,25,205,0.5638,0.3036,0.9416,0.2984,0.9424
7,26,206,0.547,0.3034,0.9425,0.298,0.9436
7,27,207,0.5275,0.3015,0.9423,0.2957,0.943
7,28,208,0.5367,0.2999,0.9417,0.2953,0.9424
7,29,209,0.5283,0.2986,0.942,0.2931,0.9434
7,30,210,0.6024,0.2965,0.9425,0.2922,0.9434
8,1,211,0.5647,0.2991,0.9416,0.2955,0.9425
8,2,212,0.5643,0.2957,0.9422,0.2922,0.942
8,3,213,0.5172,0.2923,0.9429,0.2895,0.9434
8,4,214,0.5512,0.2908,0.9434,0.2877,0.9429
8,5,215,0.5203,0.2883,0.9438,0.2844,0.9443
8,6,216,0.5268,0.2876,0.9434,0.2832,0.9443
8,7,217,0.5388,0.2861,0.9433,0.2824,0.9439
8,8,218,0.5377,0.2863,0.9429,0.2822,0.9435
8,9,219,0.5518,0.2853,0.9431,0.281,0.9437
8,10,220,0.5574,0.2827,0.9435,0.2785,0.9442
8,11,221,0.5639,0.2802,0.9443,0.2768,0.9445
8,12,222,0.5492,0.2804,0.9445,0.2769,0.9457
8,13,223,0.5408,0.2802,0.9445,0.2776,0.9456
8,14,224,0.5155,0.2776,0.9448,0.2764,0.9448
8,15,225,0.5203,0.2751,0.9451,0.2741,0.9455
8,16,226,0.5309,0.274,0.9451,0.2715,0.946
8,17,227,0.5499,0.2719,0.9459,0.2692,0.9466
8,18,228,0.5173,0.2713,0.9455,0.2697,0.9457
8,19,229,0.5252,0.271,0.9451,0.2688,0.9455
8,20,230,0.5098,0.2698,0.9454,0.2675,0.9446
8,21,231,0.5162,0.268,0.9454,0.2651,0.9448
8,22,232,0.4909,0.2666,0.9458,0.2643,0.9456
8,23,233,0.5244,0.265,0.946,0.2623,0.9467
8,24,234,0.5245,0.2641,0.946,0.2619,0.9469
8,25,235,0.4933,0.2631,0.9466,0.2604,0.9477
8,26,236,0.54,0.261,0.9468,0.2586,0.9474
8,27,237,0.54,0.2612,0.9466,0.2585,0.9487
8,28,238,0.4991,0.2603,0.9466,0.2572,0.9485
8,29,239,0.5136,0.2588,0.9469,0.2567,0.9484
8,30,240,0.5687,0.2577,0.9468,0.2562,0.9482
9,1,241,0.5135,0.2625,0.9451,0.2606,0.946
9,2,242,0.5146,0.2588,0.9461,0.2567,0.9478
9,3,243,0.5165,0.2554,0.9468,0.2539,0.9485
9,4,244,0.5001,0.2558,0.9473,0.2551,0.9482
9,5,245,0.4912,0.254,0.9477,0.2534,0.9488
9,6,246,0.5137,0.2523,0.9473,0.2516,0.9476
9,7,247,0.5053,0.2495,0.9475,0.2474,0.9491
9,8,248,0.4689,0.249,0.948,0.2474,0.9493
9,9,249,0.4763,0.2471,0.9484,0.2462,0.9482
9,10,250,0.505,0.2469,0.9481,0.2459,0.9482
9,11,251,0.4943,0.2454,0.9482,0.2451,0.9485
9,12,252,0.5087,0.2456,0.9479,0.2451,0.9483
9,13,253,0.4825,0.2455,0.9488,0.2448,0.949
9,14,254,0.5093,0.2436,0.9483,0.2424,0.9483
9,15,255,0.5103,0.2436,0.9487,0.2432,0.948
9,16,256,0.4832,0.2421,0.9491,0.2403,0.95
9,17,257,0.498,0.2406,0.9497,0.2389,0.9511
9,18,258,0.4834,0.2392,0.95,0.2373,0.9513
9,19,259,0.4641,0.2389,0.9496,0.2363,0.951
9,20,260,0.4903,0.2387,0.9492,0.236,0.9509
9,21,261,0.4745,0.2376,0.95,0.2357,0.9511
9,22,262,0.5004,0.2346,0.9505,0.2329,0.9514
9,23,263,0.4814,0.2332,0.9506,0.2311,0.9527
9,24,264,0.4583,0.2338,0.9508,0.2326,0.9513
9,25,265,0.5086,0.2314,0.9514,0.2302,0.9521
9,26,266,0.4896,0.2304,0.9512,0.2308,0.9501
9,27,267,0.5041,0.2295,0.9509,0.2298,0.951
9,28,268,0.4771,0.228,0.9516,0.2285,0.9523
9,29,269,0.4907,0.2262,0.952,0.226,0.9517
9,30,270,0.525,0.2254,0.9524,0.226,0.9516
10,1,271,0.4746,0.2329,0.9493,0.233,0.9483
10,2,272,0.4644,0.2278,0.9503,0.2273,0.9501
10,3,273,0.4703,0.2246,0.9513,0.2236,0.9525
10,4,274,0.4565,0.2231,0.9516,0.2221,0.9509
10,5,275,0.4696,0.2225,0.9518,0.2221,0.9514
10,6,276,0.4687,0.2206,0.9519,0.2205,0.9521
10,7,277,0.4624,0.2211,0.9524,0.2211,0.9519
10,8,278,0.4693,0.2196,0.9525,0.2194,0.9513
10,9,279,0.4812,0.2197,0.9522,0.2193,0.9518
10,10,280,0.4852,0.2183,0.9524,0.218,0.9527
10,11,281,0.4678,0.2186,0.9529,0.2192,0.9536
10,12,282,0.4784,0.2172,0.9525,0.2181,0.9521
10,13,283,0.4715,0.2158,0.9535,0.2168,0.953
10,14,284,0.4583,0.2151,0.9532,0.2162,0.9529
10,15,285,0.4389,0.214,0.9528,0.2157,0.9524
10,16,286,0.4482,0.2136,0.9532,0.2155,0.9522
10,17,287,0.4674,0.2133,0.9531,0.2144,0.9519
10,18,288,0.4752,0.2119,0.9534,0.2136,0.9514
10,19,289,0.458,0.2114,0.9533,0.2115,0.9521
10,20,290,0.4961,0.2104,0.9535,0.2107,0.9532
10,21,291,0.4762,0.21,0.9539,0.2103,0.9539
10,22,292,0.4445,0.2087,0.9536,0.2091,0.9539
10,23,293,0.455,0.2083,0.954,0.2086,0.954
10,24,294,0.4428,0.2074,0.9542,0.2079,0.9542
10,25,295,0.4729,0.2074,0.9537,0.2077,0.9545
10,26,296,0.4373,0.2061,0.9544,0.2069,0.9544
10,27,297,0.442,0.2063,0.9541,0.2061,0.9542
10,28,298,0.4672,0.2059,0.9548,0.2063,0.9532
10,29,299,0.4255,0.205,0.954,0.206,0.9536
10,30,300,0.5465,0.2049,0.954,0.206,0.9533
