epoch,batch,iteration,train_loss(total),train_loss(average),train_accuracy(average),test_loss(average),test_accuracy(average)
2,7,37,2.1943,2.2576,0.3453,2.2562,0.358
2,8,38,2.1977,2.2522,0.3753,2.2507,0.3894
2,9,39,2.193,2.2466,0.4025,2.245,0.4169
2,10,40,2.1882,2.2406,0.4284,2.2388,0.4452
2,11,41,2.1923,2.2343,0.4503,2.2325,0.4705
2,12,42,2.1819,2.2278,0.4724,2.2259,0.4959
2,13,43,2.1786,2.2211,0.4925,2.219,0.5148
2,14,44,2.1756,2.2142,0.5103,2.2119,0.5303
2,15,45,2.1723,2.2073,0.5233,2.2049,0.545
2,16,46,2.1672,2.2004,0.5381,2.1978,0.558
2,17,47,2.1604,2.1933,0.5502,2.1907,0.5684
2,18,48,2.1647,2.1863,0.5616,2.1835,0.58
2,19,49,2.1606,2.1794,0.5706,2.1765,0.5885
2,20,50,2.1547,2.1725,0.5819,2.1694,0.5976
2,21,51,2.1604,2.1652,0.5884,2.1621,0.6034
2,22,52,2.1466,2.1584,0.5955,2.1551,0.6102
2,23,53,2.141,2.1515,0.6035,2.1481,0.6174
2,24,54,2.1425,2.1445,0.6088,2.141,0.6222
2,25,55,2.1323,2.1379,0.6142,2.1342,0.6267
2,26,56,2.1325,2.1311,0.6181,2.1274,0.6299
2,27,57,2.1365,2.1242,0.6217,2.1203,0.6328
2,28,58,2.1285,2.1177,0.6254,2.1137,0.6367
2,29,59,2.126,2.1113,0.6298,2.1072,0.6403
2,30,60,2.1218,2.1056,0.633,2.1014,0.6418
3,1,61,2.1132,2.0996,0.6351,2.0953,0.6449
3,2,62,2.1097,2.0937,0.6371,2.0893,0.6469
3,3,63,2.0996,2.088,0.6392,2.0835,0.6489
3,4,64,2.103,2.0823,0.6412,2.0777,0.6511
3,5,65,2.0953,2.0765,0.6434,2.0718,0.6536
3,6,66,2.0918,2.0707,0.6453,2.0659,0.6551
3,7,67,2.0975,2.0648,0.6464,2.0599,0.6551
3,8,68,2.0847,2.0593,0.6485,2.0544,0.6574
3,9,69,2.083,2.054,0.6487,2.049,0.6567
3,10,70,2.0845,2.0485,0.6499,2.0435,0.6571
3,11,71,2.0692,2.0431,0.6518,2.038,0.6577
3,12,72,2.0673,2.0378,0.6529,2.0326,0.6584
3,13,73,2.0639,2.0323,0.6544,2.027,0.6597
3,14,74,2.0542,2.0268,0.6563,2.0215,0.6627
3,15,75,2.05,2.0213,0.6574,2.0159,0.6635
3,16,76,2.0547,2.0157,0.6575,2.0103,0.663
3,17,77,2.0504,2.0107,0.658,2.0052,0.6639
3,18,78,2.0452,2.0058,0.6589,2.0003,0.6647
3,19,79,2.0343,2.0009,0.66,1.9953,0.666
3,20,80,2.0383,1.9955,0.6609,1.9897,0.6664
3,21,81,2.0364,1.9894,0.6628,1.9836,0.6679
3,22,82,2.0286,1.9844,0.6631,1.9785,0.668
3,23,83,2.0199,1.9799,0.664,1.9739,0.6693
3,24,84,2.0216,1.9746,0.6642,1.9686,0.6694
3,25,85,2.0101,1.9696,0.6642,1.9635,0.6694
3,26,86,2.02,1.9639,0.6644,1.9577,0.6693
3,27,87,2.0149,1.9582,0.6646,1.952,0.6687
3,28,88,2.0043,1.9533,0.6652,1.947,0.6692
3,29,89,2.0019,1.948,0.6658,1.9418,0.6703
3,30,90,1.9936,1.9437,0.6666,1.9373,0.6703
4,1,91,1.9906,1.9383,0.6677,1.9318,0.6717
4,2,92,1.988,1.9331,0.6686,1.9265,0.6729
4,3,93,1.9797,1.9287,0.6679,1.9221,0.6722
4,4,94,1.976,1.9237,0.6681,1.9171,0.6723
4,5,95,1.9756,1.9191,0.6675,1.9124,0.672
4,6,96,1.9646,1.9146,0.6678,1.9079,0.6718
4,7,97,1.9621,1.9096,0.6678,1.9028,0.6714
4,8,98,1.9636,1.9041,0.6684,1.8973,0.672
4,9,99,1.9438,1.8995,0.6694,1.8927,0.6722
4,10,100,1.9459,1.8946,0.6698,1.8878,0.6734
4,11,101,1.9529,1.8895,0.6703,1.8827,0.6743
4,12,102,1.9308,1.885,0.6707,1.8781,0.6747
4,13,103,1.9406,1.8799,0.6709,1.873,0.6753
4,14,104,1.9366,1.8751,0.6711,1.8681,0.6751
4,15,105,1.9261,1.8694,0.6711,1.8624,0.6751
4,16,106,1.9299,1.8647,0.6716,1.8575,0.6751
4,17,107,1.9214,1.8596,0.671,1.8525,0.6743
4,18,108,1.9245,1.8549,0.6718,1.8478,0.6753
4,19,109,1.9081,1.8503,0.6722,1.843,0.676
4,20,110,1.9107,1.8463,0.6727,1.839,0.6765
4,21,111,1.8996,1.841,0.6732,1.8336,0.6761
4,22,112,1.8971,1.8355,0.673,1.8281,0.6767
4,23,113,1.9043,1.8297,0.6735,1.8223,0.6767
4,24,114,1.8842,1.825,0.6734,1.8176,0.6767
4,25,115,1.8804,1.8208,0.6746,1.8133,0.6781
4,26,116,1.8718,1.8165,0.6757,1.8091,0.6793
4,27,117,1.8786,1.8102,0.6758,1.8027,0.6797
4,28,118,1.8798,1.8051,0.6762,1.7975,0.6795
4,29,119,1.8665,1.8004,0.6761,1.7928,0.6791
4,30,120,1.8697,1.7963,0.6764,1.7888,0.6792
5,1,121,1.8587,1.7912,0.6763,1.7835,0.6799
5,2,122,1.8493,1.7868,0.6771,1.7792,0.6808
5,3,123,1.8481,1.7826,0.677,1.775,0.6802
5,4,124,1.8574,1.778,0.6778,1.7703,0.6807
5,5,125,1.8458,1.7727,0.6779,1.765,0.6809
5,6,126,1.8341,1.7675,0.6789,1.7597,0.6814
5,7,127,1.8325,1.7629,0.6787,1.755,0.6821
5,8,128,1.8254,1.7576,0.6785,1.7498,0.6815
5,9,129,1.8208,1.7532,0.6783,1.7452,0.681
5,10,130,1.8199,1.7481,0.6787,1.7402,0.6809
5,11,131,1.8197,1.7444,0.6793,1.7365,0.6825
